tweet_id,jpg_url,breed,confidence_level,retweet_count,favorite_count,retweeted,timestamp,source,text,rating_numerator,rating_denominator,name,dog_rating
681694085539872773,https://pbs.twimg.com/media/CXXdJ7CVAAALu23.jpg,toy_poodle,0.920992,3680,11785,False,2015-12-29 04:31:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is bo he s a benedoop cumbersnatch seems frustrated with own feet portable as hell very solid pupper ,11,10,Bo,1
682032003584274432,https://pbs.twimg.com/media/CXcQfUNUQAEwFoQ.jpg,schipperke,0.997953,1789,6037,False,2015-12-30 02:54:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is ulysses he likes holding hands and his eyes are magic ,11,10,Ulysses,1
682389078323662849,https://pbs.twimg.com/media/CXhVKtvW8AAyiyK.jpg,curly-coated_retriever,0.482288,423,1534,False,2015-12-31 02:33:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet brody he s a downton abbey falsetto addicted to grating cheese he says he can stop but we know he can t ,9,10,Brody,0
682393905736888321,https://pbs.twimg.com/media/CXhZom1UwAA4Zz6.jpg,vizsla,0.657275,595,2067,False,2015-12-31 02:52:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is kreg he s riding an invisible jet ski that s downright legendary ,11,10,Kreg,1
682429480204398592,https://pbs.twimg.com/media/CXh5_dDWQAIbU-J.jpg,whippet,0.594701,1044,3172,False,2015-12-31 05:14:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i know we joke around on here but this is getting really frustrating we rate dogs not t rex thank you ,8,10,None,0
682750546109968385,https://pbs.twimg.com/media/CXmd_bsWkAEEXck.jpg,English_setter,0.947198,398,1398,False,2016-01-01 02:29:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet taco he s a speckled garnier fructis loves to shadow box ears out of control friend clearly impressed ,9,10,Taco,0
683030066213818368,https://pbs.twimg.com/media/CXqcOHCUQAAugTB.jpg,boxer,0.722218,667,1995,False,2016-01-01 21:00:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is lulu she s contemplating all her unreached goals and daydreaming of a more efficient tomorrow ,10,10,Lulu,1
683098815881154561,https://pbs.twimg.com/media/CXrawAhWkAAWSxC.jpg,golden_retriever,0.889848,588,1993,False,2016-01-02 01:33:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aahhhhkslaldhwnxmzbbs for being da smooshiest ,12,10,None,1
683111407806746624,https://pbs.twimg.com/media/CXrmMSpUwAAdeRj.jpg,cocker_spaniel,0.901392,816,3135,False,2016-01-02 02:23:45+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is larry he thought the new year s parties were tonight poor pupper maybe next year ,10,10,Larry,1
683142553609318400,https://pbs.twimg.com/media/CXsChyjW8AQJ16C.jpg,Leonberg,0.605851,933,2640,False,2016-01-02 04:27:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet brandy she s a member of the bloods menacing criminal pupper soft spot for flowers tho pet w caution ,9,10,Brandy,0
683391852557561860,https://pbs.twimg.com/media/CXvlQ2zW8AAE0tp.jpg,French_bulldog,0.992833,2172,7036,False,2016-01-02 20:58:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",say hello to jack pronounced kevin he s a virgo episcopalian can summon rainbows magical as hell ,11,10,Jack,1
683481228088049664,https://pbs.twimg.com/media/CXw2jSpWMAAad6V.jpg,keeshond,0.508951,901,2438,False,2016-01-03 02:53:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet banjo he s a peppercorn shoop da whoop nails look lethal skeptical of luminescent orb stay woke pupper ,11,10,Banjo,1
683498322573824003,https://pbs.twimg.com/media/CXxGGOsUwAAr62n.jpg,Airedale,0.945362,872,2927,False,2016-01-03 04:01:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is griffin he s desperate for both a physical and emotion connection i d hug the hell out of griffin ,11,10,Griffin,1
683742671509258241,https://pbs.twimg.com/media/CX0kVRxWYAAWWZi.jpg,Pembroke,0.895279,2995,5964,False,2016-01-03 20:12:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet sebastian he s a womanizer romantic af always covered in flower petals also a poet dreamy as hell ,11,10,Sebastian,1
683828599284170753,https://pbs.twimg.com/media/CX1ye7HUMAADDzh.jpg,malamute,0.577376,970,2581,False,2016-01-04 01:53:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",breathtaking pupper here should be on the cover of dogue top notch tongue appears considerably fluffy ,12,10,None,1
683834909291606017,https://pbs.twimg.com/ext_tw_video_thumb/683834825250320385/pu/img/yZdrqMlyky4KGOu6.jpg,Maltese_dog,0.738449,1019,2405,False,2016-01-04 02:18:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",here we see a faulty pupper might need to replace batteries try turning off amp back on again would still pet ,9,10,None,0
683852578183077888,https://pbs.twimg.com/media/CX2ISqSWYAAEtCF.jpg,toy_poodle,0.5513520000000001,315,1789,False,2016-01-04 03:28:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",say hello to tiger he s a penbroke little dog pun for ya no need to applaud i know it was good good dog ,10,10,Tiger,1
684097758874210310,https://pbs.twimg.com/media/CX5nR5oWsAAiclh.jpg,Labrador_retriever,0.6278560000000001,1296,3780,False,2016-01-04 19:43:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",say hello to lupe this is how she sleeps impressive really ,10,10,Lupe,1
684188786104872960,https://pbs.twimg.com/media/CX66EiJWkAAVjA-.jpg,kelpie,0.537782,1046,3213,False,2016-01-05 01:44:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", yo boomer i m taking a selfie grab your stick ok make sure to get this rad hole i just dug in there both ,10,10,None,1
684241637099323392,https://pbs.twimg.com/media/CX7qIcdWcAELJ7N.jpg,Pembroke,0.508498,2944,7470,False,2016-01-05 05:14:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is obi he got camera shy ,12,10,Obi,1
684460069371654144,https://pbs.twimg.com/media/CX-wzZEUwAA4ISM.jpg,Labrador_retriever,0.673691,503,1810,False,2016-01-05 19:42:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is jeph he s a western sagittarius dookmarriot frightened by leaf caught him off guard calm down jeph ,10,10,Jeph,1
684481074559381504,https://pbs.twimg.com/media/CX_D6AJWwAAnBIw.jpg,Chihuahua,0.93781,1069,3562,False,2016-01-05 21:06:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet pippa she s an elfin high feta compact af easy to transport great for vacations would keep in pocket ,10,10,Pippa,1
684538444857667585,https://pbs.twimg.com/ext_tw_video_thumb/684538367950872576/pu/img/kTKOkSU45BS-fpq8.jpg,Chihuahua,0.702583,854,2433,False,2016-01-06 00:54:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",after watching this video we ve determined that pippa will be upgraded to a please enjoy ,12,10,None,1
684594889858887680,https://pbs.twimg.com/media/CYAra7JWsAACPZH.jpg,Weimaraner,0.948688,3163,8162,False,2016-01-06 04:38:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", for the last time i don t wanna play twister all the spots are grey damn it cindy ,10,10,None,1
684902183876321280,https://pbs.twimg.com/media/CYFC5lmWAAAEIho.jpg,Pembroke,0.708034,463,1717,False,2016-01-07 00:59:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is perry he s an augustus gloopster very condescending makes up for it with the sneaky tongue slip ,11,10,Perry,1
684926975086034944,https://pbs.twimg.com/media/CYFZXdiU0AAc_kw.jpg,Labrador_retriever,0.769412,417,3215,False,2016-01-07 02:38:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet bruiser amp charlie they are the best of pals been through it all together both like friendship ,11,10,Bruiser,1
684940049151070208,https://pbs.twimg.com/media/CYFlVUFWwAAEsWX.jpg,Border_collie,0.665578,944,2961,False,2016-01-07 03:30:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is oreo she s a photographer and a model living a double pupple life such talent much cute would pet ,12,10,Oreo,1
685169283572338688,https://pbs.twimg.com/media/CYI10WhWsAAjzii.jpg,Bernese_mountain_dog,0.975096,1273,3778,False,2016-01-07 18:41:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet gerbald he just found out he s adopted poor pupper snazzy tongue tho would hold close in time of need ,11,10,Gerbald,1
685268753634967552,https://pbs.twimg.com/media/CYKQS0xUQAEOptC.jpg,pug,0.999044,1071,2832,False,2016-01-08 01:16:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is hubertson he s a carmel haberdashery enjoys long summer days on his boat very peaceful pupper ,10,10,Hubertson,1
685307451701334016,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg,Pomeranian,0.963176,395,1923,False,2016-01-08 03:50:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",say hello to petrick he s an altostratus floofer just had a run in with a trash bag groovy checkered floor ,11,10,Petrick,1
685321586178670592,https://pbs.twimg.com/media/CYLAWFMWMAEcRzb.jpg,Boston_bull,0.972483,578,2437,False,2016-01-08 04:46:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is rocky he sleeps like a psychopath quality tongue slip ,10,10,Rocky,1
685325112850124800,https://pbs.twimg.com/media/CYLDikFWEAAIy1y.jpg,golden_retriever,0.586937,3576,8671,False,2016-01-08 05:00:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", tristan do not speak to me with that kind of tone or i will take away the xbox ,10,10,None,1
686007916130873345,https://pbs.twimg.com/media/CYUwjz-UAAEcdi8.jpg,Rhodesian_ridgeback,0.885301,363,2277,False,2016-01-10 02:13:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this pupper has a magical eye i can t stop looking at it ,11,10,None,1
686050296934563840,https://pbs.twimg.com/media/CYVXBb9WsAAwL3p.jpg,Pomeranian,0.985789,665,2064,False,2016-01-10 05:01:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is fl vio he s a macedonian poppycock floof jubilant af personally i d pet the hell out of ,11,10,Flávio,1
686358356425093120,https://pbs.twimg.com/media/CYZvRttWYAE_RXc.jpg,pug,0.985237,599,1993,False,2016-01-11 01:25:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",heartwarming scene here son reuniting w father after coming home from deployment very moving for both pups ,10,10,None,1
686377065986265092,https://pbs.twimg.com/media/CYaAS2kUoAINkye.jpg,German_shepherd,0.830816,514,2042,False,2016-01-11 02:40:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet birf he thinks he s gone blind very frightened pupper ,10,10,Birf,1
687109925361856513,https://pbs.twimg.com/media/CYka1NTWMAAOclP.jpg,borzoi,0.883086,2226,5350,False,2016-01-13 03:12:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is baxter he looks like a fun dog prefers action shots the last one is impeccable ,11,10,Baxter,1
687317306314240000,https://pbs.twimg.com/media/CYnXcLEUkAAIQOM.jpg,Shih-Tzu,0.747208,8333,18613,False,2016-01-13 16:56:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is tyrone he s a leaf wizard self motivated no eyes tragic inspirational af enthusiasm is tangible ,11,10,Tyrone,1
687664829264453632,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg,pug,0.957365,469,1798,False,2016-01-14 15:57:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet opal he s a belgian dijon poofster upset because his hood makes him look like blond justin timberlake ,11,10,Opal,1
687704180304273409,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg,miniature_pinscher,0.956063,763,2241,False,2016-01-14 18:33:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",say hello to blakely he thinks that s a hat silly pupper that s a nanner ,9,10,Blakely,0
687818504314159109,https://pbs.twimg.com/media/CYufR8_WQAAWCqo.jpg,Lakeland_terrier,0.873029,862,2281,False,2016-01-15 02:08:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",with great pupper comes great responsibility ,12,10,None,1
687826841265172480,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg,Pomeranian,0.99721,1009,2518,False,2016-01-15 02:41:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is louis he s a rollercoaster of emotions incalculably fluffy would pet firmly ,12,10,Louis,1
688116655151435777,https://pbs.twimg.com/media/CYyucekVAAESj8K.jpg,pug,0.973819,697,2609,False,2016-01-15 21:52:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",please send dogs i m tired of seeing other stuff like this dangerous pirate we only rate dogs thank you ,10,10,None,1
688385280030670848,https://pbs.twimg.com/media/CY2iwGNWUAI5zWi.jpg,golden_retriever,0.900437,4074,8528,False,2016-01-16 15:40:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is louis he s takes top notch selfies would snapchat with ,12,10,Louis,1
688519176466644993,https://pbs.twimg.com/media/CY4ciRFUMAAovos.jpg,Pembroke,0.696372,656,2147,False,2016-01-17 00:32:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this pupper is sprouting a flower out of her head revolutionary af ,12,10,None,1
688547210804498433,https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg,papillon,0.531279,626,2390,False,2016-01-17 02:23:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is fr nq he got caught stealing a waffle damn it fr nq ,9,10,Frönq,0
688789766343622656,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,American_Staffordshire_terrier,0.5996600000000001,603,2053,False,2016-01-17 18:27:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet pubert he s a kerplunk rumplestilt cannot comprehend flower flawless tongue would pat head approvingly ,8,10,Pubert,0
688828561667567616,https://pbs.twimg.com/media/CY816snW8AYltrQ.jpg,Cardigan,0.6142310000000001,321,1274,False,2016-01-17 21:01:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",say hello to brad his car probably has a spoiler tan year round likes your insta pic but doesn t text back ,9,10,Brad,0
688898160958271489,https://pbs.twimg.com/media/CY91OENWUAE5agj.jpg,Ibizan_hound,0.8531700000000001,709,1923,False,2016-01-18 01:38:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",when you have a ton of work to do but then remember you have tomorrow off ,10,10,None,1
689154315265683456,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg,cocker_spaniel,0.816044,897,2850,False,2016-01-18 18:36:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",we normally don t rate birds but i feel bad cos this one forgot to fly south for the winter just wants a bath ,9,10,None,0
689280876073582592,https://pbs.twimg.com/media/CZDRTAPUoAEaqxF.jpg,Chihuahua,0.6375460000000001,638,1823,False,2016-01-19 02:59:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is herald he wants you to know he could steal your girl at any moment ,10,10,Herald,1
689517482558820352,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg,Pembroke,0.799319,1294,3120,False,2016-01-19 18:39:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is carl he just wants to make sure you re having a good day just a swell pup ,12,10,Carl,1
689835978131935233,https://pbs.twimg.com/media/CZLKJpDWQAA-5u4.jpg,collie,0.600186,688,2018,False,2016-01-20 15:44:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet fynn amp taco fynn is an all powerful leaf lord and taco is in the wrong place at the wrong time amp ,11,10,Fynn,1
689905486972461056,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,Pomeranian,0.943331,621,2256,False,2016-01-20 20:21:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",say hello to gizmo he s quite the pupper confused by bed but agile af can barely catch on camera so quick ,11,10,Gizmo,1
690015576308211712,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg,malamute,0.949609,659,2301,False,2016-01-21 03:38:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this pupper can only sleep on shoes it s a crippling disease tearing his family apart i d totally pet tho ,12,10,None,1
690360449368465409,https://pbs.twimg.com/media/CZSnKw8WwAAAN7q.jpg,pug,0.686933,792,2442,False,2016-01-22 02:28:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stop sending in lobsters this is the final warning we only rate dogs thank you ,9,10,the,0
690735892932222976,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,golden_retriever,0.883229,1150,3493,False,2016-01-23 03:20:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",say hello to peaches she s a dingleberry zanderfloof would caress lots ,13,10,Peaches,1
690959652130045952,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,golden_retriever,0.862964,1112,3308,False,2016-01-23 18:09:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this golden is happy to refute the soft mouth egg test not a fan of sweeping generalizations notallpuppers ,11,10,None,1
691321916024623104,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,Rottweiler,0.508981,599,2381,False,2016-01-24 18:09:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is molly she s a peruvian niddlewog loves her new hat would totally pet ,11,10,Molly,1
691416866452082688,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,Lakeland_terrier,0.530104,6901,17814,False,2016-01-25 00:26:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i present to you dog jesus he could be sitting on a rock but i doubt it ,13,10,None,1
691444869282295808,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,Bernese_mountain_dog,0.767563,751,2434,False,2016-01-25 02:17:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is bailey she likes flowers ,12,10,Bailey,1
691459709405118465,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg,Shetland_sheepdog,0.5512060000000001,1020,3722,False,2016-01-25 03:16:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",say hello to leo he s a fallopian puffalope precious af would cuddle ,12,10,Leo,1
691483041324204033,https://pbs.twimg.com/media/CZikKBIWYAA40Az.jpg,bloodhound,0.886232,500,2194,False,2016-01-25 04:49:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",when bae says they can t go out but you see them with someone else that same night amp for heartbroken pup ,5,10,None,0
692142790915014657,https://pbs.twimg.com/media/CZr8LvyXEAABJ9k.jpg,toy_poodle,0.670068,354,1508,False,2016-01-27 00:31:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",these are some pictures of teddy that further justify his rating please enjoy ,13,10,None,1
692158366030913536,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,pug,0.956565,718,1971,False,2016-01-27 01:33:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is edgar he s a sassafras puggleflash nothing satisfies him not since the war cheer up pup ,10,10,Edgar,1
692187005137076224,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,Siberian_husky,0.810592,744,2330,False,2016-01-27 03:26:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is a rare arctic wubberfloof unamused by the happenings no longer has the appetites would totally hug ,12,10,a,1
692530551048294401,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg,Siberian_husky,0.4864279999999999,368,1699,False,2016-01-28 02:12:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",say hello to cody he s been to like countries and is way more cultured than you he wanted me to say that ,10,10,Cody,1
692568918515392513,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,golden_retriever,0.636845,1392,4023,False,2016-01-28 04:44:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is chester he s been guarding this pumpkin since october dedicated af hat is nifty as hell would snug ,12,10,Chester,1
692828166163931137,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,Samoyed,0.985857,795,2654,False,2016-01-28 21:54:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this pupper just descended from heaven can probably fly ,12,10,None,1
692894228850999298,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,German_short-haired_pointer,0.876977,714,2084,False,2016-01-29 02:17:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet tupawc he s actually a christian rapper doesn t even understand the concept of dollar signs great guy ,10,10,Tupawc,1
692919143163629568,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,Saint_Bernard,0.612635,696,2493,False,2016-01-29 03:56:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",please only send in dogs don t submit other things like this pic of kenny chesney in a bathtub thank you ,9,10,None,0
693109034023534592,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,cocker_spaniel,0.740013,549,1564,False,2016-01-29 16:30:45+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", thank you friend that was a swell petting vid by matthewjamesmac ,11,10,None,1
693155686491000832,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,Shih-Tzu,0.69748,2890,7258,False,2016-01-29 19:36:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is dunkin he can only see when he s wet tragic future heartbreaker ,12,10,Dunkin,1
693231807727280129,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,vizsla,0.8764129999999999,670,2658,False,2016-01-30 00:38:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is bodie he s not proud of what he did but it needed to be done eight days was a pretty good streak tbh ,9,10,Bodie,0
693262851218264065,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,golden_retriever,0.989333,452,2040,False,2016-01-30 02:41:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i hope you guys enjoy this beautiful snowy pupper as much as i did ,11,10,None,1
693629975228977152,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,pug,0.841987,719,2258,False,2016-01-31 03:00:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this pupper is afraid of its own feet would comfort ,12,10,None,1
693942351086120961,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,groenendael,0.550796,328,1620,False,2016-01-31 23:42:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is kobe he s a speckled rorschach requests that someone holds his hand during car rides sick interior ,10,10,Kobe,1
694001791655137281,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,Pembroke,0.769999,924,3133,False,2016-02-01 03:38:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is chester he s a benefloof cumberbark fabulous ears nifty shirt was probably on sale nice hardwood ,11,10,Chester,1
694329668942569472,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,boxer,0.99006,449,1817,False,2016-02-02 01:21:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet grady he s very hungry too bad no one can find his food bowl poor pupper ,9,10,Grady,0
695051054296211456,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,Boston_bull,0.761454,716,2430,False,2016-02-04 01:07:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet brian pronounced kirk he s not amused by ur churlish tomfoolery once u put him down you re done for ,6,10,Brian,0
695074328191332352,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,Shih-Tzu,0.5101060000000001,991,2608,False,2016-02-04 02:40:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is lorenzo he s educated af just graduated college poor pupper can t even comprehend his debt ,11,10,Lorenzo,1
695314793360662529,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,Maltese_dog,0.678547,1297,3330,False,2016-02-04 18:35:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is colin he really likes green beans it s tearing his family apart please pray for colin ,10,10,Colin,1
695409464418041856,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,pug,0.997445,3238,7981,False,2016-02-05 00:51:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is bob he just got back from his job interview and realized his ear was inside out the whole time ,10,10,Bob,1
695446424020918272,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,basenji,0.748904,1651,4085,False,2016-02-05 03:18:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",we normally don t rate unicorns but this one has ears so it must be super rare majestic af ,12,10,None,1
695629776980148225,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,Old_English_sheepdog,0.693857,1890,4193,False,2016-02-05 15:27:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet calvin he s proof that degrees mean absolutely nothing straighten up pup ,8,10,Calvin,0
